tile_id,center_lon,center_lat,bounds,filepath,success
358,-84.37320000000007,33.721495495495454,"[-84.37604444444452, 33.719189189189144, -84.37035555555563, 33.723801801801756]",data/naip_tiles/tile_0358.tif,True
359,-84.36751111111118,33.721495495495454,"[-84.37035555555563, 33.719189189189144, -84.36466666666675, 33.723801801801756]",data/naip_tiles/tile_0359.tif,True
360,-84.3618222222223,33.721495495495454,"[-84.36466666666675, 33.719189189189144, -84.35897777777787, 33.723801801801756]",data/naip_tiles/tile_0360.tif,True
361,-84.35613333333342,33.721495495495454,"[-84.35897777777787, 33.719189189189144, -84.35328888888898, 33.723801801801756]",data/naip_tiles/tile_0361.tif,True
362,-84.35044444444453,33.721495495495454,"[-84.35328888888898, 33.719189189189144, -84.3476000000001, 33.723801801801756]",data/naip_tiles/tile_0362.tif,True
363,-84.34475555555565,33.721495495495454,"[-84.3476000000001, 33.719189189189144, -84.34191111111122, 33.723801801801756]",data/naip_tiles/tile_0363.tif,True
364,-84.33906666666677,33.721495495495454,"[-84.34191111111122, 33.719189189189144, -84.33622222222233, 33.723801801801756]",data/naip_tiles/tile_0364.tif,True
365,-84.33337777777788,33.721495495495454,"[-84.33622222222233, 33.719189189189144, -84.33053333333345, 33.723801801801756]",data/naip_tiles/tile_0365.tif,True
366,-84.327688888889,33.721495495495454,"[-84.33053333333345, 33.719189189189144, -84.32484444444457, 33.723801801801756]",data/naip_tiles/tile_0366.tif,True
367,-84.32200000000012,33.721495495495454,"[-84.32484444444457, 33.719189189189144, -84.31915555555568, 33.723801801801756]",data/naip_tiles/tile_0367.tif,True
368,-84.44715555555555,33.726108108108065,"[-84.45, 33.723801801801756, -84.44431111111112, 33.72841441441437]",data/naip_tiles/tile_0368.tif,True
369,-84.44146666666667,33.726108108108065,"[-84.44431111111112, 33.723801801801756, -84.43862222222224, 33.72841441441437]",data/naip_tiles/tile_0369.tif,True
370,-84.43577777777779,33.726108108108065,"[-84.43862222222224, 33.723801801801756, -84.43293333333335, 33.72841441441437]",data/naip_tiles/tile_0370.tif,True
371,-84.4300888888889,33.726108108108065,"[-84.43293333333335, 33.723801801801756, -84.42724444444447, 33.72841441441437]",data/naip_tiles/tile_0371.tif,True
372,-84.42440000000002,33.726108108108065,"[-84.42724444444447, 33.723801801801756, -84.42155555555559, 33.72841441441437]",data/naip_tiles/tile_0372.tif,True
373,-84.41871111111114,33.726108108108065,"[-84.42155555555559, 33.723801801801756, -84.4158666666667, 33.72841441441437]",data/naip_tiles/tile_0373.tif,True
374,-84.41302222222225,33.726108108108065,"[-84.4158666666667, 33.723801801801756, -84.41017777777782, 33.72841441441437]",data/naip_tiles/tile_0374.tif,True
375,-84.40733333333337,33.726108108108065,"[-84.41017777777782, 33.723801801801756, -84.40448888888893, 33.72841441441437]",data/naip_tiles/tile_0375.tif,True
376,-84.40164444444449,33.726108108108065,"[-84.40448888888893, 33.723801801801756, -84.39880000000005, 33.72841441441437]",data/naip_tiles/tile_0376.tif,True
377,-84.3959555555556,33.726108108108065,"[-84.39880000000005, 33.723801801801756, -84.39311111111117, 33.72841441441437]",data/naip_tiles/tile_0377.tif,True
378,-84.39026666666672,33.726108108108065,"[-84.39311111111117, 33.723801801801756, -84.38742222222228, 33.72841441441437]",data/naip_tiles/tile_0378.tif,True
379,-84.38457777777784,33.726108108108065,"[-84.38742222222228, 33.723801801801756, -84.3817333333334, 33.72841441441437]",data/naip_tiles/tile_0379.tif,True
380,-84.37888888888895,33.726108108108065,"[-84.3817333333334, 33.723801801801756, -84.37604444444452, 33.72841441441437]",data/naip_tiles/tile_0380.tif,True
381,-84.37320000000007,33.726108108108065,"[-84.37604444444452, 33.723801801801756, -84.37035555555563, 33.72841441441437]",data/naip_tiles/tile_0381.tif,True
382,-84.36751111111118,33.726108108108065,"[-84.37035555555563, 33.723801801801756, -84.36466666666675, 33.72841441441437]",data/naip_tiles/tile_0382.tif,True
383,-84.3618222222223,33.726108108108065,"[-84.36466666666675, 33.723801801801756, -84.35897777777787, 33.72841441441437]",data/naip_tiles/tile_0383.tif,True
384,-84.35613333333342,33.726108108108065,"[-84.35897777777787, 33.723801801801756, -84.35328888888898, 33.72841441441437]",data/naip_tiles/tile_0384.tif,True
385,-84.35044444444453,33.726108108108065,"[-84.35328888888898, 33.723801801801756, -84.3476000000001, 33.72841441441437]",data/naip_tiles/tile_0385.tif,True
386,-84.34475555555565,33.726108108108065,"[-84.3476000000001, 33.723801801801756, -84.34191111111122, 33.72841441441437]",data/naip_tiles/tile_0386.tif,True
387,-84.33906666666677,33.726108108108065,"[-84.34191111111122, 33.723801801801756, -84.33622222222233, 33.72841441441437]",data/naip_tiles/tile_0387.tif,True
388,-84.33337777777788,33.726108108108065,"[-84.33622222222233, 33.723801801801756, -84.33053333333345, 33.72841441441437]",data/naip_tiles/tile_0388.tif,True
389,-84.327688888889,33.726108108108065,"[-84.33053333333345, 33.723801801801756, -84.32484444444457, 33.72841441441437]",data/naip_tiles/tile_0389.tif,True
390,-84.32200000000012,33.726108108108065,"[-84.32484444444457, 33.723801801801756, -84.31915555555568, 33.72841441441437]",data/naip_tiles/tile_0390.tif,True
391,-84.44715555555555,33.730720720720676,"[-84.45, 33.72841441441437, -84.44431111111112, 33.73302702702698]",data/naip_tiles/tile_0391.tif,True
392,-84.44146666666667,33.730720720720676,"[-84.44431111111112, 33.72841441441437, -84.43862222222224, 33.73302702702698]",data/naip_tiles/tile_0392.tif,True
393,-84.43577777777779,33.730720720720676,"[-84.43862222222224, 33.72841441441437, -84.43293333333335, 33.73302702702698]",data/naip_tiles/tile_0393.tif,True
394,-84.4300888888889,33.730720720720676,"[-84.43293333333335, 33.72841441441437, -84.42724444444447, 33.73302702702698]",data/naip_tiles/tile_0394.tif,True
395,-84.42440000000002,33.730720720720676,"[-84.42724444444447, 33.72841441441437, -84.42155555555559, 33.73302702702698]",data/naip_tiles/tile_0395.tif,True
396,-84.41871111111114,33.730720720720676,"[-84.42155555555559, 33.72841441441437, -84.4158666666667, 33.73302702702698]",data/naip_tiles/tile_0396.tif,True
397,-84.41302222222225,33.730720720720676,"[-84.4158666666667, 33.72841441441437, -84.41017777777782, 33.73302702702698]",data/naip_tiles/tile_0397.tif,True
398,-84.40733333333337,33.730720720720676,"[-84.41017777777782, 33.72841441441437, -84.40448888888893, 33.73302702702698]",data/naip_tiles/tile_0398.tif,True
399,-84.40164444444449,33.730720720720676,"[-84.40448888888893, 33.72841441441437, -84.39880000000005, 33.73302702702698]",data/naip_tiles/tile_0399.tif,True
400,-84.3959555555556,33.730720720720676,"[-84.39880000000005, 33.72841441441437, -84.39311111111117, 33.73302702702698]",data/naip_tiles/tile_0400.tif,True
401,-84.39026666666672,33.730720720720676,"[-84.39311111111117, 33.72841441441437, -84.38742222222228, 33.73302702702698]",data/naip_tiles/tile_0401.tif,True
402,-84.38457777777784,33.730720720720676,"[-84.38742222222228, 33.72841441441437, -84.3817333333334, 33.73302702702698]",data/naip_tiles/tile_0402.tif,True
403,-84.37888888888895,33.730720720720676,"[-84.3817333333334, 33.72841441441437, -84.37604444444452, 33.73302702702698]",data/naip_tiles/tile_0403.tif,True
404,-84.37320000000007,33.730720720720676,"[-84.37604444444452, 33.72841441441437, -84.37035555555563, 33.73302702702698]",data/naip_tiles/tile_0404.tif,True
405,-84.36751111111118,33.730720720720676,"[-84.37035555555563, 33.72841441441437, -84.36466666666675, 33.73302702702698]",data/naip_tiles/tile_0405.tif,True
406,-84.3618222222223,33.730720720720676,"[-84.36466666666675, 33.72841441441437, -84.35897777777787, 33.73302702702698]",data/naip_tiles/tile_0406.tif,True
407,-84.35613333333342,33.730720720720676,"[-84.35897777777787, 33.72841441441437, -84.35328888888898, 33.73302702702698]",data/naip_tiles/tile_0407.tif,True
408,-84.35044444444453,33.730720720720676,"[-84.35328888888898, 33.72841441441437, -84.3476000000001, 33.73302702702698]",data/naip_tiles/tile_0408.tif,True
409,-84.34475555555565,33.730720720720676,"[-84.3476000000001, 33.72841441441437, -84.34191111111122, 33.73302702702698]",data/naip_tiles/tile_0409.tif,True
410,-84.33906666666677,33.730720720720676,"[-84.34191111111122, 33.72841441441437, -84.33622222222233, 33.73302702702698]",data/naip_tiles/tile_0410.tif,True
411,-84.33337777777788,33.730720720720676,"[-84.33622222222233, 33.72841441441437, -84.33053333333345, 33.73302702702698]",data/naip_tiles/tile_0411.tif,True
412,-84.327688888889,33.730720720720676,"[-84.33053333333345, 33.72841441441437, -84.32484444444457, 33.73302702702698]",data/naip_tiles/tile_0412.tif,True
413,-84.32200000000012,33.730720720720676,"[-84.32484444444457, 33.72841441441437, -84.31915555555568, 33.73302702702698]",data/naip_tiles/tile_0413.tif,True
414,-84.44715555555555,33.73533333333329,"[-84.45, 33.73302702702698, -84.44431111111112, 33.73763963963959]",data/naip_tiles/tile_0414.tif,True
415,-84.44146666666667,33.73533333333329,"[-84.44431111111112, 33.73302702702698, -84.43862222222224, 33.73763963963959]",data/naip_tiles/tile_0415.tif,True
416,-84.43577777777779,33.73533333333329,"[-84.43862222222224, 33.73302702702698, -84.43293333333335, 33.73763963963959]",data/naip_tiles/tile_0416.tif,True
417,-84.4300888888889,33.73533333333329,"[-84.43293333333335, 33.73302702702698, -84.42724444444447, 33.73763963963959]",data/naip_tiles/tile_0417.tif,True
418,-84.42440000000002,33.73533333333329,"[-84.42724444444447, 33.73302702702698, -84.42155555555559, 33.73763963963959]",data/naip_tiles/tile_0418.tif,True
419,-84.41871111111114,33.73533333333329,"[-84.42155555555559, 33.73302702702698, -84.4158666666667, 33.73763963963959]",data/naip_tiles/tile_0419.tif,True
420,-84.41302222222225,33.73533333333329,"[-84.4158666666667, 33.73302702702698, -84.41017777777782, 33.73763963963959]",data/naip_tiles/tile_0420.tif,True
421,-84.40733333333337,33.73533333333329,"[-84.41017777777782, 33.73302702702698, -84.40448888888893, 33.73763963963959]",data/naip_tiles/tile_0421.tif,True
422,-84.40164444444449,33.73533333333329,"[-84.40448888888893, 33.73302702702698, -84.39880000000005, 33.73763963963959]",data/naip_tiles/tile_0422.tif,True
423,-84.3959555555556,33.73533333333329,"[-84.39880000000005, 33.73302702702698, -84.39311111111117, 33.73763963963959]",data/naip_tiles/tile_0423.tif,True
424,-84.39026666666672,33.73533333333329,"[-84.39311111111117, 33.73302702702698, -84.38742222222228, 33.73763963963959]",data/naip_tiles/tile_0424.tif,True
425,-84.38457777777784,33.73533333333329,"[-84.38742222222228, 33.73302702702698, -84.3817333333334, 33.73763963963959]",data/naip_tiles/tile_0425.tif,True
426,-84.37888888888895,33.73533333333329,"[-84.3817333333334, 33.73302702702698, -84.37604444444452, 33.73763963963959]",data/naip_tiles/tile_0426.tif,True
427,-84.37320000000007,33.73533333333329,"[-84.37604444444452, 33.73302702702698, -84.37035555555563, 33.73763963963959]",data/naip_tiles/tile_0427.tif,True
428,-84.36751111111118,33.73533333333329,"[-84.37035555555563, 33.73302702702698, -84.36466666666675, 33.73763963963959]",data/naip_tiles/tile_0428.tif,True
429,-84.3618222222223,33.73533333333329,"[-84.36466666666675, 33.73302702702698, -84.35897777777787, 33.73763963963959]",data/naip_tiles/tile_0429.tif,True
430,-84.35613333333342,33.73533333333329,"[-84.35897777777787, 33.73302702702698, -84.35328888888898, 33.73763963963959]",data/naip_tiles/tile_0430.tif,True
431,-84.35044444444453,33.73533333333329,"[-84.35328888888898, 33.73302702702698, -84.3476000000001, 33.73763963963959]",data/naip_tiles/tile_0431.tif,True
432,-84.34475555555565,33.73533333333329,"[-84.3476000000001, 33.73302702702698, -84.34191111111122, 33.73763963963959]",data/naip_tiles/tile_0432.tif,True
433,-84.33906666666677,33.73533333333329,"[-84.34191111111122, 33.73302702702698, -84.33622222222233, 33.73763963963959]",data/naip_tiles/tile_0433.tif,True
434,-84.33337777777788,33.73533333333329,"[-84.33622222222233, 33.73302702702698, -84.33053333333345, 33.73763963963959]",data/naip_tiles/tile_0434.tif,True
435,-84.327688888889,33.73533333333329,"[-84.33053333333345, 33.73302702702698, -84.32484444444457, 33.73763963963959]",data/naip_tiles/tile_0435.tif,True
436,-84.32200000000012,33.73533333333329,"[-84.32484444444457, 33.73302702702698, -84.31915555555568, 33.73763963963959]",data/naip_tiles/tile_0436.tif,True
437,-84.44715555555555,33.7399459459459,"[-84.45, 33.73763963963959, -84.44431111111112, 33.7422522522522]",data/naip_tiles/tile_0437.tif,True
438,-84.44146666666667,33.7399459459459,"[-84.44431111111112, 33.73763963963959, -84.43862222222224, 33.7422522522522]",data/naip_tiles/tile_0438.tif,True
439,-84.43577777777779,33.7399459459459,"[-84.43862222222224, 33.73763963963959, -84.43293333333335, 33.7422522522522]",data/naip_tiles/tile_0439.tif,True
440,-84.4300888888889,33.7399459459459,"[-84.43293333333335, 33.73763963963959, -84.42724444444447, 33.7422522522522]",data/naip_tiles/tile_0440.tif,True
441,-84.42440000000002,33.7399459459459,"[-84.42724444444447, 33.73763963963959, -84.42155555555559, 33.7422522522522]",data/naip_tiles/tile_0441.tif,True
442,-84.41871111111114,33.7399459459459,"[-84.42155555555559, 33.73763963963959, -84.4158666666667, 33.7422522522522]",data/naip_tiles/tile_0442.tif,True
443,-84.41302222222225,33.7399459459459,"[-84.4158666666667, 33.73763963963959, -84.41017777777782, 33.7422522522522]",data/naip_tiles/tile_0443.tif,True
444,-84.40733333333337,33.7399459459459,"[-84.41017777777782, 33.73763963963959, -84.40448888888893, 33.7422522522522]",data/naip_tiles/tile_0444.tif,True
445,-84.40164444444449,33.7399459459459,"[-84.40448888888893, 33.73763963963959, -84.39880000000005, 33.7422522522522]",data/naip_tiles/tile_0445.tif,True
446,-84.3959555555556,33.7399459459459,"[-84.39880000000005, 33.73763963963959, -84.39311111111117, 33.7422522522522]",data/naip_tiles/tile_0446.tif,True
447,-84.39026666666672,33.7399459459459,"[-84.39311111111117, 33.73763963963959, -84.38742222222228, 33.7422522522522]",data/naip_tiles/tile_0447.tif,True
448,-84.38457777777784,33.7399459459459,"[-84.38742222222228, 33.73763963963959, -84.3817333333334, 33.7422522522522]",data/naip_tiles/tile_0448.tif,True
449,-84.37888888888895,33.7399459459459,"[-84.3817333333334, 33.73763963963959, -84.37604444444452, 33.7422522522522]",data/naip_tiles/tile_0449.tif,True
450,-84.37320000000007,33.7399459459459,"[-84.37604444444452, 33.73763963963959, -84.37035555555563, 33.7422522522522]",data/naip_tiles/tile_0450.tif,True
451,-84.36751111111118,33.7399459459459,"[-84.37035555555563, 33.73763963963959, -84.36466666666675, 33.7422522522522]",data/naip_tiles/tile_0451.tif,True
452,-84.3618222222223,33.7399459459459,"[-84.36466666666675, 33.73763963963959, -84.35897777777787, 33.7422522522522]",data/naip_tiles/tile_0452.tif,True
453,-84.35613333333342,33.7399459459459,"[-84.35897777777787, 33.73763963963959, -84.35328888888898, 33.7422522522522]",data/naip_tiles/tile_0453.tif,True
454,-84.35044444444453,33.7399459459459,"[-84.35328888888898, 33.73763963963959, -84.3476000000001, 33.7422522522522]",data/naip_tiles/tile_0454.tif,True
455,-84.34475555555565,33.7399459459459,"[-84.3476000000001, 33.73763963963959, -84.34191111111122, 33.7422522522522]",data/naip_tiles/tile_0455.tif,True
456,-84.33906666666677,33.7399459459459,"[-84.34191111111122, 33.73763963963959, -84.33622222222233, 33.7422522522522]",data/naip_tiles/tile_0456.tif,True
457,-84.33337777777788,33.7399459459459,"[-84.33622222222233, 33.73763963963959, -84.33053333333345, 33.7422522522522]",data/naip_tiles/tile_0457.tif,True
458,-84.327688888889,33.7399459459459,"[-84.33053333333345, 33.73763963963959, -84.32484444444457, 33.7422522522522]",data/naip_tiles/tile_0458.tif,True
459,-84.32200000000012,33.7399459459459,"[-84.32484444444457, 33.73763963963959, -84.31915555555568, 33.7422522522522]",data/naip_tiles/tile_0459.tif,True
460,-84.44715555555555,33.74455855855851,"[-84.45, 33.7422522522522, -84.44431111111112, 33.74686486486481]",data/naip_tiles/tile_0460.tif,True
461,-84.44146666666667,33.74455855855851,"[-84.44431111111112, 33.7422522522522, -84.43862222222224, 33.74686486486481]",data/naip_tiles/tile_0461.tif,True
462,-84.43577777777779,33.74455855855851,"[-84.43862222222224, 33.7422522522522, -84.43293333333335, 33.74686486486481]",data/naip_tiles/tile_0462.tif,True
463,-84.4300888888889,33.74455855855851,"[-84.43293333333335, 33.7422522522522, -84.42724444444447, 33.74686486486481]",data/naip_tiles/tile_0463.tif,True
464,-84.42440000000002,33.74455855855851,"[-84.42724444444447, 33.7422522522522, -84.42155555555559, 33.74686486486481]",data/naip_tiles/tile_0464.tif,True
465,-84.41871111111114,33.74455855855851,"[-84.42155555555559, 33.7422522522522, -84.4158666666667, 33.74686486486481]",data/naip_tiles/tile_0465.tif,True
466,-84.41302222222225,33.74455855855851,"[-84.4158666666667, 33.7422522522522, -84.41017777777782, 33.74686486486481]",data/naip_tiles/tile_0466.tif,True
467,-84.40733333333337,33.74455855855851,"[-84.41017777777782, 33.7422522522522, -84.40448888888893, 33.74686486486481]",data/naip_tiles/tile_0467.tif,True
468,-84.40164444444449,33.74455855855851,"[-84.40448888888893, 33.7422522522522, -84.39880000000005, 33.74686486486481]",data/naip_tiles/tile_0468.tif,True
469,-84.3959555555556,33.74455855855851,"[-84.39880000000005, 33.7422522522522, -84.39311111111117, 33.74686486486481]",data/naip_tiles/tile_0469.tif,True
470,-84.39026666666672,33.74455855855851,"[-84.39311111111117, 33.7422522522522, -84.38742222222228, 33.74686486486481]",data/naip_tiles/tile_0470.tif,True
471,-84.38457777777784,33.74455855855851,"[-84.38742222222228, 33.7422522522522, -84.3817333333334, 33.74686486486481]",data/naip_tiles/tile_0471.tif,True
472,-84.37888888888895,33.74455855855851,"[-84.3817333333334, 33.7422522522522, -84.37604444444452, 33.74686486486481]",data/naip_tiles/tile_0472.tif,True
473,-84.37320000000007,33.74455855855851,"[-84.37604444444452, 33.7422522522522, -84.37035555555563, 33.74686486486481]",data/naip_tiles/tile_0473.tif,True
474,-84.36751111111118,33.74455855855851,"[-84.37035555555563, 33.7422522522522, -84.36466666666675, 33.74686486486481]",data/naip_tiles/tile_0474.tif,True
475,-84.3618222222223,33.74455855855851,"[-84.36466666666675, 33.7422522522522, -84.35897777777787, 33.74686486486481]",data/naip_tiles/tile_0475.tif,True
476,-84.35613333333342,33.74455855855851,"[-84.35897777777787, 33.7422522522522, -84.35328888888898, 33.74686486486481]",data/naip_tiles/tile_0476.tif,True
477,-84.35044444444453,33.74455855855851,"[-84.35328888888898, 33.7422522522522, -84.3476000000001, 33.74686486486481]",data/naip_tiles/tile_0477.tif,True
478,-84.34475555555565,33.74455855855851,"[-84.3476000000001, 33.7422522522522, -84.34191111111122, 33.74686486486481]",data/naip_tiles/tile_0478.tif,True
479,-84.33906666666677,33.74455855855851,"[-84.34191111111122, 33.7422522522522, -84.33622222222233, 33.74686486486481]",data/naip_tiles/tile_0479.tif,True
480,-84.33337777777788,33.74455855855851,"[-84.33622222222233, 33.7422522522522, -84.33053333333345, 33.74686486486481]",data/naip_tiles/tile_0480.tif,True
481,-84.327688888889,33.74455855855851,"[-84.33053333333345, 33.7422522522522, -84.32484444444457, 33.74686486486481]",data/naip_tiles/tile_0481.tif,True
482,-84.32200000000012,33.74455855855851,"[-84.32484444444457, 33.7422522522522, -84.31915555555568, 33.74686486486481]",data/naip_tiles/tile_0482.tif,True
483,-84.44715555555555,33.74917117117112,"[-84.45, 33.74686486486481, -84.44431111111112, 33.75147747747742]",data/naip_tiles/tile_0483.tif,True
484,-84.44146666666667,33.74917117117112,"[-84.44431111111112, 33.74686486486481, -84.43862222222224, 33.75147747747742]",data/naip_tiles/tile_0484.tif,True
485,-84.43577777777779,33.74917117117112,"[-84.43862222222224, 33.74686486486481, -84.43293333333335, 33.75147747747742]",data/naip_tiles/tile_0485.tif,True
486,-84.4300888888889,33.74917117117112,"[-84.43293333333335, 33.74686486486481, -84.42724444444447, 33.75147747747742]",data/naip_tiles/tile_0486.tif,True
487,-84.42440000000002,33.74917117117112,"[-84.42724444444447, 33.74686486486481, -84.42155555555559, 33.75147747747742]",data/naip_tiles/tile_0487.tif,True
488,-84.41871111111114,33.74917117117112,"[-84.42155555555559, 33.74686486486481, -84.4158666666667, 33.75147747747742]",data/naip_tiles/tile_0488.tif,True
489,-84.41302222222225,33.74917117117112,"[-84.4158666666667, 33.74686486486481, -84.41017777777782, 33.75147747747742]",data/naip_tiles/tile_0489.tif,True
490,-84.40733333333337,33.74917117117112,"[-84.41017777777782, 33.74686486486481, -84.40448888888893, 33.75147747747742]",data/naip_tiles/tile_0490.tif,True
491,-84.40164444444449,33.74917117117112,"[-84.40448888888893, 33.74686486486481, -84.39880000000005, 33.75147747747742]",data/naip_tiles/tile_0491.tif,True
492,-84.3959555555556,33.74917117117112,"[-84.39880000000005, 33.74686486486481, -84.39311111111117, 33.75147747747742]",data/naip_tiles/tile_0492.tif,True
493,-84.39026666666672,33.74917117117112,"[-84.39311111111117, 33.74686486486481, -84.38742222222228, 33.75147747747742]",data/naip_tiles/tile_0493.tif,True
494,-84.38457777777784,33.74917117117112,"[-84.38742222222228, 33.74686486486481, -84.3817333333334, 33.75147747747742]",data/naip_tiles/tile_0494.tif,True
495,-84.37888888888895,33.74917117117112,"[-84.3817333333334, 33.74686486486481, -84.37604444444452, 33.75147747747742]",data/naip_tiles/tile_0495.tif,True
496,-84.37320000000007,33.74917117117112,"[-84.37604444444452, 33.74686486486481, -84.37035555555563, 33.75147747747742]",data/naip_tiles/tile_0496.tif,True
497,-84.36751111111118,33.74917117117112,"[-84.37035555555563, 33.74686486486481, -84.36466666666675, 33.75147747747742]",data/naip_tiles/tile_0497.tif,True
498,-84.3618222222223,33.74917117117112,"[-84.36466666666675, 33.74686486486481, -84.35897777777787, 33.75147747747742]",data/naip_tiles/tile_0498.tif,True
499,-84.35613333333342,33.74917117117112,"[-84.35897777777787, 33.74686486486481, -84.35328888888898, 33.75147747747742]",data/naip_tiles/tile_0499.tif,True
500,-84.35044444444453,33.74917117117112,"[-84.35328888888898, 33.74686486486481, -84.3476000000001, 33.75147747747742]",data/naip_tiles/tile_0500.tif,True
501,-84.34475555555565,33.74917117117112,"[-84.3476000000001, 33.74686486486481, -84.34191111111122, 33.75147747747742]",data/naip_tiles/tile_0501.tif,True
502,-84.33906666666677,33.74917117117112,"[-84.34191111111122, 33.74686486486481, -84.33622222222233, 33.75147747747742]",data/naip_tiles/tile_0502.tif,True
503,-84.33337777777788,33.74917117117112,"[-84.33622222222233, 33.74686486486481, -84.33053333333345, 33.75147747747742]",data/naip_tiles/tile_0503.tif,True
504,-84.327688888889,33.74917117117112,"[-84.33053333333345, 33.74686486486481, -84.32484444444457, 33.75147747747742]",data/naip_tiles/tile_0504.tif,True
505,-84.32200000000012,33.74917117117112,"[-84.32484444444457, 33.74686486486481, -84.31915555555568, 33.75147747747742]",data/naip_tiles/tile_0505.tif,True
506,-84.44715555555555,33.75378378378373,"[-84.45, 33.75147747747742, -84.44431111111112, 33.756090090090034]",data/naip_tiles/tile_0506.tif,True
507,-84.44146666666667,33.75378378378373,"[-84.44431111111112, 33.75147747747742, -84.43862222222224, 33.756090090090034]",data/naip_tiles/tile_0507.tif,True
508,-84.43577777777779,33.75378378378373,"[-84.43862222222224, 33.75147747747742, -84.43293333333335, 33.756090090090034]",data/naip_tiles/tile_0508.tif,True
509,-84.4300888888889,33.75378378378373,"[-84.43293333333335, 33.75147747747742, -84.42724444444447, 33.756090090090034]",data/naip_tiles/tile_0509.tif,True
510,-84.42440000000002,33.75378378378373,"[-84.42724444444447, 33.75147747747742, -84.42155555555559, 33.756090090090034]",data/naip_tiles/tile_0510.tif,True
511,-84.41871111111114,33.75378378378373,"[-84.42155555555559, 33.75147747747742, -84.4158666666667, 33.756090090090034]",data/naip_tiles/tile_0511.tif,True
512,-84.41302222222225,33.75378378378373,"[-84.4158666666667, 33.75147747747742, -84.41017777777782, 33.756090090090034]",data/naip_tiles/tile_0512.tif,True
513,-84.40733333333337,33.75378378378373,"[-84.41017777777782, 33.75147747747742, -84.40448888888893, 33.756090090090034]",data/naip_tiles/tile_0513.tif,True
514,-84.40164444444449,33.75378378378373,"[-84.40448888888893, 33.75147747747742, -84.39880000000005, 33.756090090090034]",data/naip_tiles/tile_0514.tif,True
515,-84.3959555555556,33.75378378378373,"[-84.39880000000005, 33.75147747747742, -84.39311111111117, 33.756090090090034]",data/naip_tiles/tile_0515.tif,True
516,-84.39026666666672,33.75378378378373,"[-84.39311111111117, 33.75147747747742, -84.38742222222228, 33.756090090090034]",data/naip_tiles/tile_0516.tif,True
517,-84.38457777777784,33.75378378378373,"[-84.38742222222228, 33.75147747747742, -84.3817333333334, 33.756090090090034]",data/naip_tiles/tile_0517.tif,True
518,-84.37888888888895,33.75378378378373,"[-84.3817333333334, 33.75147747747742, -84.37604444444452, 33.756090090090034]",data/naip_tiles/tile_0518.tif,True
519,-84.37320000000007,33.75378378378373,"[-84.37604444444452, 33.75147747747742, -84.37035555555563, 33.756090090090034]",data/naip_tiles/tile_0519.tif,True
520,-84.36751111111118,33.75378378378373,"[-84.37035555555563, 33.75147747747742, -84.36466666666675, 33.756090090090034]",data/naip_tiles/tile_0520.tif,True
521,-84.3618222222223,33.75378378378373,"[-84.36466666666675, 33.75147747747742, -84.35897777777787, 33.756090090090034]",data/naip_tiles/tile_0521.tif,True
522,-84.35613333333342,33.75378378378373,"[-84.35897777777787, 33.75147747747742, -84.35328888888898, 33.756090090090034]",data/naip_tiles/tile_0522.tif,True
523,-84.35044444444453,33.75378378378373,"[-84.35328888888898, 33.75147747747742, -84.3476000000001, 33.756090090090034]",data/naip_tiles/tile_0523.tif,True
524,-84.34475555555565,33.75378378378373,"[-84.3476000000001, 33.75147747747742, -84.34191111111122, 33.756090090090034]",data/naip_tiles/tile_0524.tif,True
525,-84.33906666666677,33.75378378378373,"[-84.34191111111122, 33.75147747747742, -84.33622222222233, 33.756090090090034]",data/naip_tiles/tile_0525.tif,True
526,-84.33337777777788,33.75378378378373,"[-84.33622222222233, 33.75147747747742, -84.33053333333345, 33.756090090090034]",data/naip_tiles/tile_0526.tif,True
527,-84.327688888889,33.75378378378373,"[-84.33053333333345, 33.75147747747742, -84.32484444444457, 33.756090090090034]",data/naip_tiles/tile_0527.tif,True
528,-84.32200000000012,33.75378378378373,"[-84.32484444444457, 33.75147747747742, -84.31915555555568, 33.756090090090034]",data/naip_tiles/tile_0528.tif,True
529,-84.44715555555555,33.75839639639634,"[-84.45, 33.756090090090034, -84.44431111111112, 33.760702702702645]",data/naip_tiles/tile_0529.tif,True
530,-84.44146666666667,33.75839639639634,"[-84.44431111111112, 33.756090090090034, -84.43862222222224, 33.760702702702645]",data/naip_tiles/tile_0530.tif,True
531,-84.43577777777779,33.75839639639634,"[-84.43862222222224, 33.756090090090034, -84.43293333333335, 33.760702702702645]",data/naip_tiles/tile_0531.tif,True
532,-84.4300888888889,33.75839639639634,"[-84.43293333333335, 33.756090090090034, -84.42724444444447, 33.760702702702645]",data/naip_tiles/tile_0532.tif,True
533,-84.42440000000002,33.75839639639634,"[-84.42724444444447, 33.756090090090034, -84.42155555555559, 33.760702702702645]",data/naip_tiles/tile_0533.tif,True
534,-84.41871111111114,33.75839639639634,"[-84.42155555555559, 33.756090090090034, -84.4158666666667, 33.760702702702645]",data/naip_tiles/tile_0534.tif,True
535,-84.41302222222225,33.75839639639634,"[-84.4158666666667, 33.756090090090034, -84.41017777777782, 33.760702702702645]",data/naip_tiles/tile_0535.tif,True
536,-84.40733333333337,33.75839639639634,"[-84.41017777777782, 33.756090090090034, -84.40448888888893, 33.760702702702645]",data/naip_tiles/tile_0536.tif,True
